Index,V1,V2,V3,V4
2447,282273,384328,89013,139410
2448,282168,385440,88758,139470
2449,282026,386560,88815,139380
2450,281873,387657,88880,139237
2451,281714,388818,88735,139311
2452,281739,389940,88575,139355
2453,281564,391242,88635,139378
2454,281211,392659,88643,139194
2455,281266,393992,88785,139394
2456,281847,395250,88743,139278
2457,282200,396655,88639,139198
2458,282166,398339,88737,139260
2459,282112,399721,88669,139388
2460,282391,401186,88720,139388
2461,282344,402607,88731,139008
2462,282038,2089157,88786,139248
2463,281970,407099,88753,139228
2464,281742,408812,88618,139358
2465,281580,410299,88612,139169
2466,520260,412024,88774,139075
2467,281410,413640,88763,139161
2468,281722,415307,88922,139193
2469,281951,416721,89021,139242
2470,282243,418498,88857,139238
2471,282297,420153,89060,139204
2472,282235,421554,89150,139219
2473,282351,423148,89065,139072
2474,282046,424419,89013,138951
2475,282141,426047,88784,139086
2476,281552,427607,88918,139446
2477,281383,428868,88865,139397
2478,281442,430248,88897,139513
2479,281337,431440,89008,139474
2480,281192,433079,89113,139314
2481,281689,434527,88884,138988
2482,281868,435565,89011,138704
2483,282061,436848,89002,139024
2484,282106,438367,88915,139352
2485,282211,-129350,88791,139471
2486,282230,442299,88964,139519
2487,282063,443866,88826,139256
2488,392712,445174,89098,139080
2489,281554,445954,89153,139158
2490,281219,447123,88978,139112
2491,281372,448490,88727,139022
2492,281298,449812,88916,139394
2493,281556,451077,88780,139475
2494,281984,452398,88853,139464
2495,282106,453992,88948,139284
2496,282332,455285,88994,139122
2497,282311,456651,88937,139280
2498,282233,458000,88803,139038
2499,281743,459173,88703,138937
2500,281538,460094,88819,139197
2501,281441,460864,88644,139382
2502,281446,461967,88698,139376
2503,281417,462880,88905,139359
2504,281415,463784,89092,139270
2505,281581,464717,89012,139396
2506,281894,465795,88960,139422
2507,282133,466942,88739,139397
2508,281938,469045,88845,139178
2509,282013,470222,88994,139331
2510,294786,471040,88892,139455
2511,281865,471938,89077,2089027
2512,281789,472611,88891,139288
2513,281569,473483,88685,139131
2514,281394,474296,88606,139245
2515,281464,474836,88738,139275
2516,281177,475507,88786,139176
2517,281372,476114,88760,139219
2518,281933,476861,88815,139266
2519,282186,477367,88997,139309
2520,282153,477996,89154,139321
2521,282278,478770,89137,139351
2522,282249,479489,89013,139347
2523,282109,480015,88881,139410
2524,282054,480653,88897,139367
2525,281710,481635,88642,139522
2526,281541,482192,88723,139456
2527,281390,482956,88667,139519
2528,281391,483905,88702,139529
2529,281586,484856,88801,139429
2530,281699,487408,89058,139355
2531,281694,487812,88959,139337
2532,282608,488586,89088,139497
2533,282398,489376,89160,139358
2534,281904,490350,89006,139289
2535,282118,491085,89136,261124
2536,282139,491805,88905,139195
2537,281832,492633,88722,139269
2538,281547,493262,88706,139635
2539,281219,493882,88579,139336
2540,281427,494916,88943,139157
2541,281591,495892,89009,139203
2542,281855,496738,88885,139107
2543,282099,497298,88845,139132
2544,282130,497929,88960,139113
2545,282235,499084,89105,139297
2546,282212,499778,89086,139279
2547,282022,500204,89208,139297
2548,282056,500946,89086,139315
2549,282001,501335,88812,139141
2550,281541,501583,88992,139202
2551,281272,502084,89066,139160
2552,281118,502736,89075,139216
2553,281478,524039,89024,139243
2554,281598,504082,89058,139342
2555,281896,504243,88747,139352
2556,282038,504761,88601,139487
2557,282336,505150,88809,139489
2558,282368,505245,88928,139430
2559,282126,505233,89054,139232
2560,282151,505473,88928,139319
2561,281986,505729,88926,139273
2562,281592,505901,88931,139411
2563,281386,505875,88793,139351
2564,281364,505679,89097,139176
2565,281433,505710,89124,139149
2566,281457,505831,88920,139026
2567,281717,505902,89061,139197
2568,281924,505866,88806,139354
2569,281977,505951,88890,139314
2570,282185,506093,89072,139392
2571,282160,506131,88739,139414
2572,282075,506307,88674,139262
2573,282097,506636,88779,139377
2574,281783,506754,88881,139439
2575,281614,506856,88671,139365
2576,281535,523294,88803,139502
2577,281378,507995,88940,139354
2578,281354,508458,88748,139119
2579,281812,509191,88751,139111
2580,282219,509628,88891,139222
2581,282201,510188,89041,139465
2582,282325,510508,89087,139671
2583,282214,511022,89111,139774
2584,282060,511482,89051,139623
2585,282039,512069,88924,139470
2586,281826,512861,88739,139334
2587,281759,513399,88836,139442
2588,281602,513970,89116,139487
2589,281479,514582,89044,139305
2590,281377,515083,89025,139122
2591,281507,515582,89078,139084
2592,281891,516364,89159,139081
2593,281986,517098,89100,139303
2594,282196,517713,88968,139282
2595,282251,518348,88911,139448
2596,282248,518937,89012,139507
2597,282286,519421,88933,139206
2598,281943,519739,88669,139190
2599,4161811,1040638,88761,139260
2600,281675,521465,89068,139096
2601,281385,521880,88918,139175
2602,281520,522358,88678,139270
2603,281602,522600,88737,139384
2604,281956,522851,89102,139502
2605,282271,523591,89065,139531
2606,282302,524391,88988,139584
2607,282400,524784,89128,139599
2608,282340,525522,88908,2089027
2609,282152,526219,88750,139402
2610,282135,526936,88719,139452
2611,281939,527469,89111,139256
2612,281825,527896,89154,139076
2613,281531,528454,88968,139122
2614,281154,529092,89002,139216
2615,281341,529969,89026,139295
2616,281870,530725,88723,139297
2617,282243,531710,88463,139436
2618,282300,532568,88619,139585
2619,282339,533500,88929,139499
2620,282444,534447,89057,139300
2621,522274,535167,89005,139298
2622,281795,8324121,88718,139384
2623,281573,538119,88683,139335
2624,281611,538949,88845,139318
2625,281532,540060,88995,139378
2626,281430,541096,88845,139343
2627,281602,541919,88755,139273
2628,281960,542676,88887,139190
2629,282084,543535,88885,139501
2630,282368,544519,88761,139532
2631,282279,545308,89010,139161
2632,282295,546083,88989,261636
2633,282380,546912,88891,139448
2634,282393,547877,88800,139434
2635,281785,548614,88922,139392
2636,281710,549238,88909,139137
2637,281706,549875,89053,139031
2638,281591,550626,89403,139129
2639,281320,551379,88966,139449
2640,281515,552117,88801,139455
2641,281832,552959,89107,139258
2642,282178,553467,89277,139332
2643,294660,554152,89140,139296
2644,282255,554879,88966,139307
2645,282455,556122,88903,139418
2646,282222,556632,88991,139483
2647,281928,557175,88854,139305
2648,281716,557497,88852,139373
2649,281871,557996,89013,139332
2650,281742,558398,89127,139282
2651,281701,558642,89126,139355
2652,281662,559256,89059,139407
2653,281602,559846,88860,139383
2654,282070,560317,88878,139428
2655,282246,561152,88987,139215
2656,282170,561699,88968,139200
2657,282243,561978,88949,139303
2658,282310,562432,88954,139367
2659,282342,563099,88880,139263
2660,282152,563377,88690,139149
2661,281810,563685,88801,139364
2662,281534,564107,88853,139501
2663,281250,564282,88970,139272
2664,281584,564798,88873,139175
2665,282592,565741,89001,139322
2666,282336,566262,88666,139240
2667,282670,567288,88642,139312
2668,282577,567521,88995,139389
2669,282589,567652,89099,139468
2670,282341,568123,88898,139349
2671,282115,568818,88952,139416
2672,282067,568770,88894,139209
2673,281857,568759,88717,139376
2674,281702,568644,88699,139481
2675,281662,568666,88716,139575
2676,281791,568945,88758,139403
2677,281725,569197,88698,139280
2678,281843,569417,88852,139256
2679,282368,569586,88966,139326
2680,282700,569408,89232,140280
2681,282657,569643,89243,139386
2682,282605,570131,89184,139266
2683,282391,570436,89136,139369
2684,282330,570653,89008,139552
2685,282375,570803,88837,139301
2686,281913,570921,88860,139245
2687,281599,571198,88849,139471
2688,281429,571591,88895,139670
2689,281608,571583,88909,139497
2690,282207,573409,88848,139328
2691,282503,571499,88896,139363
2692,282489,571471,89072,139304
2693,282584,571658,88892,139238
2694,282650,571586,88810,139383
2695,282322,571425,88619,139224
2696,282027,571593,88719,138965
2697,281756,571488,88869,139104
2698,281732,571350,88973,139079
2699,281511,571464,88752,139181
2700,281417,571194,88964,139262
2701,281728,570778,89092,139293
2702,281985,570734,88897,139380
2703,282051,570665,89020,139336
2704,281962,570368,88970,139263
2705,282080,569999,89038,8323344
2706,282338,569788,89054,139503
2707,282547,569376,88757,139311
2708,282219,569054,88959,139172
2709,281807,568760,89184,138946
2710,8323621,568192,89042,138773
2711,281394,567731,88999,139086
2712,281331,567448,88774,139223
2713,281711,589700,88836,139183
2714,281843,565601,88801,139355
2715,281983,565113,88742,139530
2716,282414,564910,88920,139550
2717,282743,564462,89019,139479
2718,282564,563846,89116,139317
2719,282329,563362,88943,139422
2720,282188,562986,88703,139407
2721,282073,562363,88751,139429
2722,281803,561520,88839,139109
2723,281878,560829,88852,139293
2724,281826,560252,89040,139082
2725,281677,559594,89042,139168
2726,281863,559084,88998,139319
2727,281980,558296,88863,139221
2728,282295,557392,88946,139251
2729,282413,556412,89009,522256
2730,282582,555525,89020,139115
2731,282705,554609,89058,139241
2732,520260,553644,88953,139349
2733,282287,552673,89076,139251
2734,282243,551506,89052,139218
2735,282125,550313,89283,139293
2736,281906,654864,89053,139321
2737,281602,547051,88717,139314
2738,281685,545638,88687,139351
2739,282084,544611,88794,139247
2740,282292,543120,89059,139373
2741,282401,541681,89314,139429
2742,282491,540306,89204,139406
2743,282770,539145,88971,139359
2744,282305,537717,89155,139574
2745,282231,536362,89213,139578
2746,281956,534904,89079,139279
2747,281867,533469,89109,139202
2748,281797,532378,88938,139396
2749,281680,531004,88852,139552
2750,281501,529751,89007,139375
2751,281503,528668,89038,139528
2752,282031,527505,88894,139404
2753,282569,526412,88889,147328
2754,327428,525226,89007,139106
2755,282748,523884,89119,139336
2756,282596,522598,89013,139405
2757,282373,521499,88722,139193
2758,281953,520576,88534,139124
2759,281704,522303,88753,139248
2760,281899,517305,88941,139106
2761,281659,516187,88772,139135
2762,281544,515279,88901,139365
2763,281788,514181,89065,139573
2764,281893,513325,89121,139328
2765,282013,512628,89149,139341
2766,282306,511861,89164,139384
2767,282583,510757,89172,139177
2768,282544,509942,89177,139174
2769,282299,509075,88969,139391
2770,282373,508425,88933,139443
2771,282293,507745,88858,139157
2772,282077,506607,88864,139363
2773,281855,505723,89059,139391
2774,281880,504856,89078,139357
2775,281782,503938,88947,139172
2776,282608,502984,88885,139278
2777,282740,502161,88948,140280
2778,282702,501019,89104,139153
2779,282651,499730,88859,139296
2780,282399,498594,89102,139262
2781,282334,497535,89189,139065
2782,282272,2081250,89052,139082
2783,282140,493160,89111,139284
2784,281967,491833,88811,139478
2785,281763,490368,88979,139386
2786,281857,489167,89106,139265
2787,281894,487893,88899,139211
2788,282033,486440,88812,139335
2789,282212,485049,88739,139327
2790,282186,483893,88871,139531
2791,282421,482757,89123,139443
2792,282718,480950,88875,139425
2793,282565,479694,88921,139538
2794,282429,478270,89029,139431
2795,282285,476807,88917,139246
2796,281977,475534,88934,139290
2797,281867,474285,88836,139459
2798,281598,472810,88750,139241
2799,281717,471135,88879,139207
2800,282068,469630,88849,139150
2801,282363,468011,88890,139487
2802,282145,466493,89015,4161672
2803,282434,464969,89116,139245
2804,282670,463615,89055,139370
2805,282556,-63738,89106,139458
2806,282300,459012,89065,139365
2807,282054,457251,88965,139046
2808,281862,455569,89045,139064
2809,281817,454009,88948,139173
2810,281725,452578,88661,139240
2811,281524,450970,88798,139257
2812,281869,449237,88983,139499
2813,282101,447775,88981,139504
2814,282154,446384,88838,139289
2815,282349,444846,89115,139277
2816,282372,443263,89072,139378
2817,282418,441875,89140,139178
2818,282485,440249,89026,139087
2819,282444,438573,88992,139364
2820,282271,436976,88837,139358
2821,8356390,435435,88800,139056
2822,281594,433841,88994,139021
2823,281869,432184,89005,139175
2824,281910,430656,88834,139391
2825,282231,429264,88744,139388
2826,282283,427599,89052,261128
2827,282308,426239,89123,139448
2828,282509,423168,89008,139583
2829,282480,421828,88851,139686
2830,282478,420624,88889,139532
2831,282378,419115,88942,139335
2832,282170,417479,88754,139217
2833,281908,416060,88798,139290
2834,281736,414811,88874,139284
2835,281511,413176,88937,139179
2836,281633,411837,88999,139284
2837,281863,410513,88870,139316
2838,281955,408997,88940,139334
2839,282342,407590,88986,139449
2840,282661,406451,89139,139406
2841,282419,405026,89092,139441
2842,282217,403653,88908,139506
2843,522274,402400,88918,139579
2844,282031,401167,88805,139416
2845,281973,399851,88650,139472
2846,281881,398507,88764,139546
2847,281679,397094,88721,139277
2848,281816,395996,88890,139327
2849,282032,394640,88964,139423
2850,282339,393212,88883,147424
2851,282499,390471,88714,139396
2852,282623,389289,88748,139481
2853,282745,387945,88813,139368
2854,282444,386591,88891,139229
2855,282132,385331,88981,139284
2856,281972,383735,89069,139402
2857,282078,382289,88891,139336
2858,282016,381127,88787,139134
2859,281722,379873,89040,139092
2860,281762,378439,89044,139207
2861,281915,377055,88811,139051
2862,281947,375635,88771,139240
2863,282185,374554,88710,139566
2864,282628,373175,88724,139309
2865,294786,371721,88909,139345
2866,282495,370231,88762,139345
2867,282743,368980,88699,139236
2868,282553,367561,88809,139374
2869,282068,366134,88819,139813
2870,281880,364716,88861,139432
2871,281652,363317,88838,139211
2872,281564,362151,88709,139518
2873,281696,362480,88966,139617
2874,281981,358677,88948,139772
2875,282094,357318,88709,139525
2876,282401,356268,88931,139591
2877,282460,355216,89031,139430
2878,282657,353710,88903,139152
2879,282717,352512,88725,139316
